4.000000000000000000e+00	1.280000000000000000e+02	1.000000000000000000e+03	8.852389999999999981e-01	1.124020000000000019e-01	8.652760000000000451e-01	2.032279999999999920e-01
4.000000000000000000e+00	1.280000000000000000e+02	5.000000000000000000e+03	4.337369999999999948e+00	4.754410000000000025e-01	4.306189999999999962e+00	1.012639999999999985e+00
4.000000000000000000e+00	1.280000000000000000e+02	1.000000000000000000e+04	8.650570000000000093e+00	9.475360000000000449e-01	8.585060000000000358e+00	2.026149999999999896e+00
4.000000000000000000e+00	1.280000000000000000e+02	2.000000000000000000e+04	1.725459999999999994e+01	1.907210000000000072e+00	1.714450000000000074e+01	4.041850000000000165e+00
8.000000000000000000e+00	1.600000000000000000e+01	1.000000000000000000e+02	3.297100000000000031e-02	3.220000000000000206e-04	1.025000000000000086e-03	3.655999999999999962e-03
8.000000000000000000e+00	1.600000000000000000e+01	1.000000000000000000e+03	4.267300000000000260e-02	2.811000000000000131e-03	1.020000000000000073e-02	4.431000000000000043e-03
8.000000000000000000e+00	1.600000000000000000e+01	5.000000000000000000e+03	8.606500000000000261e-02	1.379099999999999944e-02	5.235399999999999776e-02	6.089999999999999927e-03
8.000000000000000000e+00	1.600000000000000000e+01	1.000000000000000000e+04	1.294980000000000020e-01	2.973999999999999908e-02	1.037550000000000000e-01	8.928999999999999437e-03
8.000000000000000000e+00	1.600000000000000000e+01	2.000000000000000000e+04	2.474089999999999900e-01	5.516599999999999976e-02	2.083160000000000012e-01	1.449399999999999994e-02
8.000000000000000000e+00	3.200000000000000000e+01	1.000000000000000000e+02	3.982100000000000223e-02	6.400000000000000524e-04	4.389999999999999805e-03	1.858000000000000059e-03
8.000000000000000000e+00	3.200000000000000000e+01	1.000000000000000000e+03	8.144500000000000350e-02	8.118000000000000216e-03	4.468400000000000150e-02	3.899999999999999821e-03
8.000000000000000000e+00	3.200000000000000000e+01	5.000000000000000000e+03	2.683059999999999889e-01	3.986399999999999666e-02	2.602979999999999738e-01	1.693199999999999913e-02
8.000000000000000000e+00	3.200000000000000000e+01	1.000000000000000000e+04	5.220289999999999653e-01	8.504399999999999460e-02	5.188519999999999799e-01	3.214299999999999796e-02
8.000000000000000000e+00	3.200000000000000000e+01	2.000000000000000000e+04	1.066119999999999957e+00	1.701380000000000114e-01	1.063039999999999985e+00	6.509800000000000308e-02
8.000000000000000000e+00	6.400000000000000000e+01	1.000000000000000000e+02	5.170099999999999696e-02	3.210000000000000180e-03	1.462100000000000032e-02	2.798000000000000140e-03
8.000000000000000000e+00	6.400000000000000000e+01	1.000000000000000000e+03	1.890820000000000001e-01	3.099899999999999878e-02	1.644740000000000091e-01	1.716200000000000017e-02
8.000000000000000000e+00	6.400000000000000000e+01	5.000000000000000000e+03	8.342140000000000111e-01	1.493720000000000048e-01	7.954050000000000287e-01	8.314199999999999369e-02
8.000000000000000000e+00	6.400000000000000000e+01	1.000000000000000000e+04	1.672220000000000040e+00	3.397809999999999997e-01	1.658060000000000089e+00	1.515650000000000053e-01
8.000000000000000000e+00	6.400000000000000000e+01	2.000000000000000000e+04	3.777219999999999800e+00	6.753240000000000354e-01	3.349880000000000191e+00	3.022819999999999951e-01
8.000000000000000000e+00	1.280000000000000000e+02	1.000000000000000000e+02	1.086209999999999953e-01	8.984000000000000666e-03	7.115000000000000491e-02	1.194199999999999949e-02
8.000000000000000000e+00	1.280000000000000000e+02	1.000000000000000000e+03	7.822259999999999769e-01	1.222619999999999957e-01	7.503910000000000302e-01	1.038030000000000064e-01
8.000000000000000000e+00	1.280000000000000000e+02	5.000000000000000000e+03	3.786480000000000068e+00	5.332719999999999683e-01	3.731020000000000003e+00	5.197720000000000118e-01
8.000000000000000000e+00	1.280000000000000000e+02	1.000000000000000000e+04	7.872530000000000250e+00	1.055469999999999908e+00	7.839050000000000296e+00	1.030259999999999954e+00
8.000000000000000000e+00	1.280000000000000000e+02	2.000000000000000000e+04	1.562420000000000009e+01	2.094619999999999926e+00	1.559430000000000049e+01	2.062120000000000175e+00
1.600000000000000000e+01	1.600000000000000000e+01	1.000000000000000000e+02	3.307700000000000223e-02	3.229999999999999907e-04	1.023000000000000038e-03	8.538000000000000450e-03
1.600000000000000000e+01	1.600000000000000000e+01	1.000000000000000000e+03	4.279499999999999971e-02	2.811000000000000131e-03	1.013400000000000065e-02	7.856000000000000136e-03
1.600000000000000000e+01	1.600000000000000000e+01	5.000000000000000000e+03	8.727500000000000535e-02	1.353700000000000042e-02	5.197800000000000337e-02	9.752999999999999517e-03
1.600000000000000000e+01	1.600000000000000000e+01	1.000000000000000000e+04	1.413040000000000129e-01	2.819699999999999984e-02	1.036620000000000041e-01	1.345999999999999974e-02
1.600000000000000000e+01	1.600000000000000000e+01	2.000000000000000000e+04	2.435229999999999895e-01	5.358600000000000169e-02	2.060819999999999874e-01	1.861200000000000007e-02
1.600000000000000000e+01	3.200000000000000000e+01	1.000000000000000000e+02	4.275899999999999840e-02	6.409999999999999682e-04	4.657999999999999814e-03	3.144999999999999792e-03
1.600000000000000000e+01	3.200000000000000000e+01	1.000000000000000000e+03	8.631500000000000283e-02	8.054000000000000395e-03	4.719600000000000184e-02	6.113999999999999643e-03
1.600000000000000000e+01	3.200000000000000000e+01	5.000000000000000000e+03	3.725899999999999768e-01	4.435499999999999859e-02	2.896599999999999731e-01	1.279399999999999982e-02
1.600000000000000000e+01	3.200000000000000000e+01	1.000000000000000000e+04	6.029719999999999525e-01	9.210799999999999543e-02	5.685869999999999536e-01	2.317400000000000015e-02
1.600000000000000000e+01	3.200000000000000000e+01	2.000000000000000000e+04	1.074889999999999901e+00	1.652349999999999930e-01	1.074440000000000062e+00	5.762400000000000161e-02
1.600000000000000000e+01	6.400000000000000000e+01	1.000000000000000000e+02	4.746500000000000025e-02	3.928000000000000068e-03	1.862199999999999966e-02	4.370999999999999885e-03
1.600000000000000000e+01	6.400000000000000000e+01	1.000000000000000000e+03	2.311539999999999984e-01	3.795599999999999669e-02	1.889440000000000008e-01	1.698799999999999963e-02
1.600000000000000000e+01	6.400000000000000000e+01	5.000000000000000000e+03	8.261290000000000022e-01	1.494939999999999880e-01	7.687270000000000492e-01	5.615099999999999952e-02
1.600000000000000000e+01	6.400000000000000000e+01	1.000000000000000000e+04	1.591210000000000013e+00	3.030470000000000108e-01	1.517589999999999995e+00	1.156739999999999990e-01
1.600000000000000000e+01	6.400000000000000000e+01	2.000000000000000000e+04	3.527420000000000222e+00	6.204039999999999555e-01	3.083400000000000141e+00	2.305290000000000117e-01
1.600000000000000000e+01	1.280000000000000000e+02	1.000000000000000000e+02	1.133229999999999932e-01	9.020000000000000240e-03	7.183100000000000596e-02	1.314099999999999990e-02
1.600000000000000000e+01	1.280000000000000000e+02	1.000000000000000000e+03	7.696020000000000083e-01	1.136500000000000010e-01	7.050140000000000295e-01	5.919200000000000156e-02
1.600000000000000000e+01	1.280000000000000000e+02	5.000000000000000000e+03	3.580929999999999946e+00	4.916369999999999907e-01	3.503600000000000048e+00	2.872430000000000261e-01
1.600000000000000000e+01	1.280000000000000000e+02	1.000000000000000000e+04	7.104210000000000136e+00	1.030559999999999921e+00	6.956850000000000200e+00	5.752359999999999696e-01
1.600000000000000000e+01	1.280000000000000000e+02	2.000000000000000000e+04	1.406639999999999979e+01	1.913059999999999983e+00	1.463819999999999943e+01	1.142759999999999998e+00
3.200000000000000000e+01	1.600000000000000000e+01	1.000000000000000000e+02	3.442029999999999812e-01	3.840000000000000097e-04	1.052999999999999900e-03	1.072200000000000063e-02
3.200000000000000000e+01	1.600000000000000000e+01	1.000000000000000000e+03	4.192799999999999999e-02	2.838999999999999944e-03	1.008099999999999968e-02	1.229700000000000064e-02
3.200000000000000000e+01	1.600000000000000000e+01	5.000000000000000000e+03	8.563500000000000278e-02	1.379599999999999924e-02	5.232400000000000245e-02	1.293799999999999985e-02
3.200000000000000000e+01	1.600000000000000000e+01	1.000000000000000000e+04	1.415970000000000006e-01	2.916600000000000095e-02	1.045760000000000023e-01	1.569200000000000109e-02
3.200000000000000000e+01	1.600000000000000000e+01	2.000000000000000000e+04	2.471119999999999983e-01	5.544700000000000323e-02	2.087160000000000126e-01	1.955600000000000047e-02
3.200000000000000000e+01	3.200000000000000000e+01	1.000000000000000000e+02	4.310499999999999748e-02	6.549999999999999833e-04	4.678999999999999999e-03	6.276999999999999594e-03
3.200000000000000000e+01	3.200000000000000000e+01	1.000000000000000000e+03	8.666300000000000392e-02	8.068999999999999784e-03	4.778899999999999815e-02	9.013999999999999443e-03
3.200000000000000000e+01	3.200000000000000000e+01	5.000000000000000000e+03	3.617110000000000047e-01	5.056900000000000284e-02	3.381199999999999761e-01	2.009299999999999975e-02
3.200000000000000000e+01	3.200000000000000000e+01	1.000000000000000000e+04	5.595200000000000173e-01	8.429000000000000381e-02	5.304039999999999866e-01	3.332399999999999946e-02
3.200000000000000000e+01	3.200000000000000000e+01	2.000000000000000000e+04	1.087620000000000031e+00	1.687770000000000103e-01	1.073879999999999946e+00	6.506000000000000671e-02
3.200000000000000000e+01	6.400000000000000000e+01	1.000000000000000000e+02	6.159799999999999998e-02	3.902999999999999785e-03	1.864100000000000132e-02	6.780999999999999701e-03
3.200000000000000000e+01	6.400000000000000000e+01	1.000000000000000000e+03	2.352120000000000044e-01	3.793599999999999750e-02	1.776649999999999896e-01	1.511099999999999943e-02
3.200000000000000000e+01	6.400000000000000000e+01	5.000000000000000000e+03	9.337429999999999897e-01	1.537999999999999923e-01	7.960159999999999458e-01	6.985500000000000043e-02
3.200000000000000000e+01	6.400000000000000000e+01	1.000000000000000000e+04	1.987260000000000026e+00	3.079910000000000148e-01	1.584289999999999976e+00	1.203319999999999945e-01
3.200000000000000000e+01	6.400000000000000000e+01	2.000000000000000000e+04	4.430749999999999744e+00	6.111820000000000030e-01	3.168639999999999901e+00	2.564190000000000080e-01
3.200000000000000000e+01	1.280000000000000000e+02	1.000000000000000000e+02	1.321559999999999957e-01	1.230799999999999950e-02	8.735199999999999909e-02	1.139399999999999961e-02
3.200000000000000000e+01	1.280000000000000000e+02	1.000000000000000000e+03	9.286600000000000410e-01	1.093540000000000068e-01	8.722509999999999986e-01	6.941400000000000348e-02
3.200000000000000000e+01	1.280000000000000000e+02	5.000000000000000000e+03	4.281690000000000218e+00	4.964109999999999912e-01	3.383280000000000065e+00	2.411240000000000050e-01
3.200000000000000000e+01	1.280000000000000000e+02	1.000000000000000000e+04	7.561209999999999987e+00	1.039930000000000021e+00	6.758650000000000269e+00	4.788029999999999786e-01
3.200000000000000000e+01	1.280000000000000000e+02	2.000000000000000000e+04	1.435459999999999958e+01	2.001450000000000173e+00	1.366569999999999929e+01	9.533669999999999645e-01
